2022-09-28 11:42:46,-546,-482,16705,4,-2,-109,243.0,174.0,343.0
2022-09-28 11:42:47,-210,-585,16711,1,3,2,247.0,189.0,345.0
2022-09-28 11:42:47,-212,-560,16728,1,0,3,252.0,186.0,345.0
2022-09-28 11:42:47,-204,-565,16701,1,2,2,241.0,192.0,351.0
2022-09-28 11:42:48,-191,-576,16722,4,-1,1,245.0,184.0,343.0
2022-09-28 11:42:48,-253,-543,16707,2,5,-89,254.0,189.0,352.0
2022-09-28 11:42:48,-204,-547,16736,4,-3,-3,250.0,189.0,350.0
2022-09-28 11:42:49,-217,-562,16723,2,1,-1,255.0,185.0,347.0
2022-09-28 11:42:49,-183,-566,16711,3,0,2,254.0,191.0,345.0
2022-09-28 11:42:49,-189,-546,16715,2,2,1,239.0,178.0,344.0
2022-09-28 11:42:49,-153,-540,16742,2,4,3,244.0,183.0,351.0
2022-09-28 11:42:50,-167,-533,16737,2,3,1,252.0,184.0,343.0
2022-09-28 11:42:50,-180,-544,16721,3,4,2,231.0,184.0,348.0
2022-09-28 11:43:16,-184,-544,16671,0,1,1,263.0,183.0,342.0
2022-09-28 11:43:16,-209,-556,16692,2,-1,0,248.0,183.0,347.0
2022-09-28 11:43:16,-212,-560,16686,-2,-1,1,252.0,184.0,345.0
2022-09-28 11:43:17,-221,-579,16712,-2,-1,-3,248.0,180.0,351.0
2022-09-28 11:43:17,-234,-562,16702,-1,-3,-2,253.0,183.0,347.0
2022-09-28 11:43:17,-214,-568,16702,0,-1,1,252.0,191.0,345.0
2022-09-28 11:43:18,-222,-571,16707,-2,-4,1,260.0,185.0,347.0
2022-09-28 11:43:18,-193,-565,16698,-2,-12,0,257.0,186.0,343.0
2022-09-28 11:43:18,-226,-551,16709,0,10,1,246.0,190.0,342.0
2022-09-28 11:43:18,-217,-559,16690,-3,1,0,248.0,183.0,351.0
2022-09-28 11:43:19,-204,-572,16707,-1,-4,0,253.0,180.0,344.0
2022-09-28 11:43:19,-781,-651,16694,-3,6,28,255.0,187.0,340.0
2022-09-28 11:43:19,-195,-583,16707,-3,-3,-12,253.0,173.0,335.0
2022-09-28 11:43:20,-428,-620,16698,-1,-5,5,259.0,189.0,336.0
2022-09-28 11:43:20,-110,-530,16695,0,-3,13,259.0,179.0,341.0
2022-09-28 11:43:20,-179,-564,16700,-1,-4,-60,246.0,185.0,349.0
2022-09-28 11:43:21,-85,-553,16702,-1,-2,1,250.0,186.0,334.0
2022-09-28 11:43:21,-66,-578,16702,-2,-1,46,239.0,180.0,342.0
2022-09-28 11:43:21,-112,-578,16700,0,-6,17,263.0,180.0,340.0
2022-09-28 11:43:21,-441,-546,16690,-1,-6,-17,237.0,187.0,344.0
2022-09-28 11:43:22,-166,-543,16709,-1,-1,34,240.0,189.0,348.0
2022-09-28 11:43:22,-65,-542,16685,-1,-6,7,245.0,184.0,352.0
2022-09-28 11:43:22,-273,-538,16695,-1,0,33,238.0,179.0,345.0
2022-09-28 11:43:23,-89,-551,16703,0,-4,-5,251.0,178.0,330.0
2022-09-28 11:43:23,-101,-538,16690,4,-1,16,233.0,181.0,338.0
2022-09-28 11:43:23,-234,-563,16680,-1,-1,17,244.0,190.0,344.0
2022-09-28 11:43:23,-297,-542,16700,0,-4,8,243.875,185.5,341.5
2022-09-28 11:43:24,-259,-518,16702,-1,-7,21,245.0,181.0,341.0
